budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,cast,director_name
0,"['Action', 'Adventure', 'Drama', 'Romance']",43832,2.611512,1939-05-15,0.0,Only Angels Have Wings,7.0,47.0,1939.0,0.0,"['Cary Grant', 'Jean Arthur', 'Richard Barthelmess', 'Rita Hayworth', 'Thomas Mitchell', 'Allyn Joslyn', 'Sig Ruman', 'Victor Kilian', 'John Carroll', 'Don Barry', 'Noah Beery, Jr.', 'Pat Flaherty', 'Stanley Brown', 'Cecilia Callejo', 'Candy Candido', 'Vernon Dent', 'Forbes Murray', 'Robert Sterling', 'Rafael Storm', 'Enrique Acosta', 'Dick Botiller', 'Curley Dresden', 'James Millican', 'Pedro Regas', 'Manuel Álvarez Maciste', 'Milisa Sierra', 'Lucio Villegas', 'Pat West', 'Wilson Benge', 'Lew Davis', 'Eddie Foster', 'Ed Randolph', 'Al Rhein', 'Ky Robinson', 'Harry A. Bailey', 'Raúl Lechuga', 'Tessie Murray', 'Aurora Navarro', 'Elena Durán', 'Budd Fine', 'Tex Higginson', 'Charles R. Moore', 'Inez Palange', 'Sammee Tong', 'Francisco Marán', 'Jack Low', 'Victor Travers']",Howard Hawks
0,"['Drama', 'Romance']",47697,2.698585,1951-11-27,0.0,Othello,6.5,35.0,1951.0,0.0,"['Orson Welles', 'Micheál MacLiammóir', 'Robert Coote', 'Suzanne Cloutier', 'Hilton Edwards', 'Nicholas Bruce', 'Michael Laurence', 'Fay Compton', 'Doris Dowling', 'Joan Fontaine', 'Joseph Cotten', 'Robert Rietty', 'Gudrun Ure']",Orson Welles
0,"['Comedy', 'Drama']",49792,6.24172,1991-02-01,0.0,Queens Logic,5.7,6.0,1991.0,0.0,"['Kevin Bacon', 'Jamie Lee Curtis', 'Linda Fiorentino', 'John Malkovich', 'Joe Mantegna', 'Ken Olin', 'Tony Spiridakis', 'Tom Waits', 'Chloe Webb', 'Michael Zelniker', 'Kelly Bishop', 'Terry Kinney', 'Ed Marinaro']",Steve Rash
0,"['Drama', 'Thriller']",77064,1.292256,1993-01-01,0.0,Public Access,5.5,3.0,1993.0,0.0,"['Ron Marquette', 'Burt Williams', 'Leigh Hunt', 'John Renshaw', 'Jennifer McManus', 'Brandon Boyce', 'Dina Brooks', 'Craig Stovall', 'Bruce Germaine', 'Margaret Kerry', 'Margaret Kerry', 'Charles Kavanaugh', 'Randall Slavin', 'Liz Dilts', 'Heidi Van Lier', 'John Ellis', 'Shawn Ellis', 'Christopher McQuarrie', 'Matt Jacobson', 'Ross Collins', 'Virginia Perry', 'Mark Norling', 'Larry Maxwell', 'Jason Valance', 'Prentiss Hallenbeck', 'Dan Spahn', 'Diane Spahn', 'Adam Ripp']",Bryan Singer
6000000,"['Drama', 'Mystery', 'War']",26522,12.019262,1984-09-14,21821347.0,A Soldier's Story,6.2,54.0,1984.0,3.6368911666666666,"['Howard Rollins', 'Adolph Caesar', 'Art Evans', 'Robert Townsend', 'Denzel Washington', 'David Alan Grier', 'David Harris', 'Dennis Lipscomb', 'Patti LaBelle', 'Wings Hauser', 'Larry Riley', 'William Allen Young', 'Scott Paulin', 'John Hancock', 'Trey Wilson', 'Patricia Brandkamp', 'Carl Dreher', 'Vaughn Reeves', 'Michael Anthony Williams', 'Bobby McGee', 'Rick Ramey']",Norman Jewison
340000,"['Horror', 'Mystery', 'Thriller']",23761,3.274172,1976-11-13,0.0,Alice Sweet Alice,6.4,58.0,1976.0,0.0,"['Linda Miller', 'Mildred Clinton', 'Paula E. Sheppard', 'Niles McMaster', 'Jane Lowry', 'Rudolph Willrich', 'Michael Hardstark', 'Alphonso DeNoble', 'Gary Allen', 'Brooke Shields', 'Louisa Horton', 'Tom Signorelli', 'Lillian Roth', 'Patrick Gorman', 'Kathy Rich']",Alfred Sole
0,"['Horror', 'Thriller']",24097,0.689278,1973-09-01,0.0,Don't Look in the Basement,5.2,19.0,1973.0,0.0,"['Bill McGhee', 'Jessie Lee Fulton', 'Robert Dracup', 'Harryette Warren', 'Michael Harvey', 'Jessie Kirby', 'Hugh Feagin', 'Betty Chandler', 'Camilla Carr', 'Gene Ross', 'Annabelle Weenick', 'Rosie Holotik', 'Rhea MacAdams']",S.F. Brownrigg
0,"['Science Fiction', 'Horror']",42114,3.861469,1983-09-02,6670680.0,Nightmares,5.4,23.0,1983.0,0.0,"['Cristina Raines', 'Emilio Estevez', 'Lance Henriksen', 'Richard Masur', 'Veronica Cartwright', 'Billy Jacoby', 'Moon Unit Zappa', 'Tony Plana', 'Joe Lambie', 'Robin Gammell', 'Bridgette Andersen', 'Albert Hague', 'Lee Ving', 'Mariclare Costello', 'Louis Giambalvo', 'William Sanderson']",Joseph Sargent
0,"['Horror', 'Mystery', 'Thriller']",28295,1.88974,1965-07-21,0.0,I Saw What You Did,5.8,11.0,1965.0,0.0,"['Joan Crawford', 'John Ireland', 'Leif Erickson', 'Sara Lane', 'Andi Garrett', 'Sharyl Locke', 'Patricia Breslin', 'John Archer', 'John Crawford', 'Joyce Meadows', 'Tom Hatten', 'Douglas Evans', 'Barbara Wilkin', 'Glen Vernon', 'Sara Anderson', 'Janet Hamill', 'John Crowther', 'Dee Carroll', 'Russ Bender']",William Castle
0,"['Animation', 'Fantasy', 'Music']",12105,14.950187,1968-07-17,0.0,Yellow Submarine,7.1,114.0,1968.0,0.0,"['Paul Angelis', 'John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr']",George Dunning
15000000,['Drama'],14,20.726578,1999-09-15,356296601.0,American Beauty,7.9,3438.0,1999.0,23.753106733333333,"['Kevin Spacey', 'Annette Bening', 'Thora Birch', 'Wes Bentley', 'Mena Suvari', 'Chris Cooper', 'Scott Bakula', 'Peter Gallagher', 'Allison Janney', 'Sam Robards', 'Barry Del Sherman', 'John Cho', 'Hal Fort Atkinson', 'Kent Faulcon', 'Ara Celi', 'Sue Casey', 'Brenda Wehle', 'Lisa Cloud', 'Amber Smith', 'Joel McCrary', 'Marissa Jaret Winokur', 'Dennis Anderson', 'Matthew Kimbrough', 'Erin Cathryn Strubbe', 'Alison Faulk', 'Krista Goodsitt', 'Lily Houtkin', 'Carolina Lancaster', 'Mona Leah', 'Chekesha Van Putten', 'Emily Zachary', 'Nancy Anderson', 'Reshma Gajjar', 'Stephanie Rizzo', 'Heather Joy Sher', 'Chelsea Hertford', 'Elaine Corral Kendall', 'David C. Fisher', 'Tom Miller', 'Bruce Cohen']",Sam Mendes
1200000,"['Documentary', 'Music']",24128,2.359569,1984-11-16,4978922.0,Stop Making Sense,8.7,47.0,1984.0,4.149101666666667,"['David Byrne', 'Tina Weymouth', 'Chris Frantz', 'Jerry Harrison', 'Steven Scales', 'Bernie Worrell', 'Alex Weir', 'Lynn Mabry', 'Ednah Holt']",Jonathan Demme
65000000,"['Action', 'Comedy', 'Crime']",11001,6.229424,1999-09-17,117758500.0,Blue Streak,6.1,359.0,1999.0,1.8116692307692308,"['Martin Lawrence', 'Luke Wilson', 'Dave Chappelle', 'Peter Greene', 'Nicole Ari Parker', 'William Forsythe', 'Graham Beckel', 'Robert Miranda', 'Olek Krupa', 'Saverio Guerra', 'Tamala Jones', 'John Hawkes', ""Billy 'Sly' Williams"", 'Brandon de Paul', 'Richard C. Sarafian', 'Julio Oscar Mechoso', 'Steve Rankin', 'Carmen Argenziano', 'Frank Medrano', 'Octavia Spencer', 'Timothy Dale Agee', 'Bayani Ison', 'Scott Sowers', 'Christopher Stapleton', 'Eddy Donno', 'Troy Gilbert', 'Kenny Endoso', 'Googy Gress', 'Robert LaSardo', 'Bill Ferrell', ""Billy 'Sly' Williams"", 'Greg Montgomery', 'Jason Kravits', 'Eidan Hanzei', 'James W. Gavin', 'Anne Marie Howard', 'Jane Carr', 'Amy Oberer', 'Ash Winfield', 'Erik Rondell', 'J. Kenneth Campbell', 'Joel Hurt Jones', 'Darryl Brunson', 'Shawn Elaine Brown Chiquette', 'Christian Christiansen', 'Michael Grasso', 'John McCarthy', 'Jeff Xander', 'Damian Foster', 'Yetta Ginsburg', 'Daniel Rogerson']",Les Mayfield
50000000,"['Drama', 'Romance']",10390,4.950061,1999-09-17,0.0,For Love of the Game,6.3,88.0,1999.0,0.0,"['Kevin Costner', 'Kelly Preston', 'John C. Reilly', 'Jena Malone', 'J.K. Simmons', 'Brian Cox', 'David Mucci']",Sam Raimi
17500000,"['Drama', 'History', 'Romance']",9453,11.157288,1979-01-21,23438120.0,Caligula,5.3,147.0,1979.0,1.3393211428571428,"['Malcolm McDowell', 'Teresa Ann Savoy', 'Helen Mirren', ""Peter O'Toole"", 'John Gielgud', 'Paolo Bonacelli', 'Guido Mannari', 'Giancarlo Badessi', 'John Steiner', 'Bruno Brive', 'Anneka Di Lorenzo', 'Adriana Asti']",Tinto Brass
560000,"['Comedy', 'Music']",704,5.719266,1964-07-06,12299668.0,A Hard Day's Night,7.3,172.0,1964.0,21.963692857142856,"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr', 'Wilfrid Brambell', 'Norman Rossington', 'John Junkin', 'Victor Spinetti', 'Anna Quayle', 'Deryck Guyler', 'Isla Blair', 'Pattie Boyd', 'Richard Vernon', 'Edward Malin']",Richard Lester
0,['Comedy'],35122,3.508075,1999-01-29,45703.0,Splendor,5.5,14.0,1999.0,0.0,"['Kathleen Robertson', 'Matt Keeslar', 'Kelly Macdonald', 'Eric Mabius', 'Dan Gatto', 'Linda Kim', 'Audrey Ruttan', 'Nathan Bexton', 'Amy Stevens', 'Adam Carolla', 'Julie Millett', 'Jenica Bergere', 'Paige Dunn', 'Emile Hamaty', 'George Pennacchio', 'Wesley B', 'Johnathon Schaech']",Gregg Araki
0,['Comedy'],142132,0.20833,1999-09-17,0.0,Sugar Town,5.5,2.0,1999.0,0.0,"['John Taylor', 'Michael Des Barres', 'Martin Kemp', 'Jade Gordon', 'Larry Klein', 'John Doe', 'Lucinda Jenney', 'Marion Moseley', 'Veronica Nommenson', 'Elena Nommenson', 'Rosanna Arquette']",Allison Anders
1200000,['Drama'],24153,2.017413,1978-05-18,14363400.0,The Buddy Holly Story,7.5,33.0,1978.0,11.9695,"['Gary Busey', 'Don Stroud', 'Charles Martin Smith', 'Conrad Janis', 'William Jordan', 'Maria Richwine', 'Amy Johnston', ""Dick O'Neill"", 'Fred Travalena', 'Neva Patterson', 'Arch Johnson', 'John F. Goff', 'Gloria Irizarry', 'Jody Berry', 'Richard Kennedy', 'Jim Beach', 'Gailard Sartain', 'Albert Popwell', 'Paul Mooney']",Steve Rash
9000000,['Horror'],11797,7.472509,1985-08-02,24922237.0,Fright Night,6.9,279.0,1985.0,2.7691374444444445,"['Chris Sarandon', 'William Ragsdale', 'Amanda Bearse', 'Roddy McDowall', 'Stephen Geoffreys', 'Jonathan Stark', 'Nick Savage', 'Art Evans', 'Bob Corff', 'Dorothy Fielding', 'Heidi Sorenson']",Tom Holland
0,"['Comedy', 'Horror']",18086,5.777858,1988-04-07,2983784.0,Fright Night Part 2,6.4,81.0,1988.0,0.0,"['Roddy McDowall', 'William Ragsdale', 'Traci Lind', 'Julie Carmen', 'Jon Gries', 'Brian Thompson', 'Merritt Butrick', 'Ernie Sabella', 'Alexander Folk', 'John Lafayette']",Tommy Lee Wallace
0,"['Drama', 'Foreign']",124475,0.533479,1994-11-09,0.0,La séparation,5.4,7.0,1994.0,0.0,"['Isabelle Huppert', 'Daniel Auteuil', 'Karin Viard', 'Jérôme Deschamps']",Christian Vincent
0,"['Comedy', 'Romance']",17887,8.380744,1967-05-25,0.0,Barefoot in the Park,6.9,105.0,1967.0,0.0,"['Robert Redford', 'Jane Fonda', 'Charles Boyer', 'Mildred Natwick', 'Herb Edelman', 'Mabel Albertson', 'Fritz Feld', 'Ted Hartley', 'James Stone']",Gene Saks
2000000,"['Drama', 'Adventure', 'Thriller']",10669,8.476681,1972-07-30,46122355.0,Deliverance,7.2,441.0,1972.0,23.0611775,"['Jon Voight', 'Burt Reynolds', 'Ned Beatty', 'Ronny Cox', 'Ed Ramey', 'Billy Redden', 'Seamon Glass', 'Randall Deal', 'Bill McKinney', ""Herbert 'Cowboy' Coward"", 'Lewis Crone', 'Ken Keener', 'Johnny Popwell', 'John Fowler', 'Kathy Rickman', 'Louise Coldren', 'Pete Ware', 'James Dickey', 'Macon McCalman', 'Hoyt Pollard', 'Belinda Beatty', 'Charley Boorman']",John Boorman
11000000,"['Fantasy', 'Adventure']",11527,8.800455,1981-04-10,34967437.0,Excalibur,7.1,241.0,1981.0,3.178857909090909,"['Nigel Terry', 'Helen Mirren', 'Nicholas Clay', 'Cherie Lunghi', 'Paul Geoffrey', 'Nicol Williamson', 'Corin Redgrave', 'Patrick Stewart', 'Keith Buckley', 'Clive Swift', 'Liam Neeson', 'Gabriel Byrne', 'Robert Addie', 'Katrine Boorman', 'Ciarán Hinds', ""Niall O'Brien""]",John Boorman
0,"['Drama', 'Mystery', 'Romance', 'Thriller']",42848,1.415493,1998-09-06,0.0,Lulu on the Bridge,5.8,5.0,1998.0,0.0,"['Harvey Keitel', 'Richard Edson', 'Don Byron', 'Kevin Corrigan', 'Mira Sorvino', 'Victor Argo', 'Harold Perrineau', 'Gina Gershon', 'Sophie Auster', 'Mandy Patinkin', 'Holly Buczek', 'Vanessa Redgrave', 'David Byrne', 'Peggy Gormley', 'Greg Johnson', 'Willem Dafoe']",Paul Auster
0,"['Comedy', 'Music']",40867,0.681871,1957-08-29,0.0,The Pajama Game,6.3,12.0,1957.0,0.0,"['Doris Day', 'John Raitt', 'Carol Haney', 'Eddie Foy Jr.', 'Reta Shaw', 'Barbara Nichols', 'Thelma Pelish', 'Jack Straw', 'Ralph Dunn', 'Larri Thomas']",George Abbott
0,"['Drama', 'Thriller', 'Mystery', 'Romance']",1049,4.359884,1993-02-05,140081992.0,Sommersby,6.0,82.0,1993.0,0.0,"['Jodie Foster', 'Richard Gere', 'Bill Pullman', 'James Earl Jones', 'Lanny Flaherty', 'William Windom', 'Wendell Wellman', 'Brett Kelley', 'Clarice Taylor', 'Frankie Faison', 'R. Lee Ermey', 'Ray McKinnon', 'Richard Hamilton']",Jon Amiel
28000000,"['Animation', 'Drama', 'Family', 'Fantasy']",28032,13.856199,1994-03-30,11373501.0,Thumbelina,6.1,117.0,1994.0,0.4061964642857142,"['Jodi Benson', 'Gino Conforti', 'Barbara Cook', 'Gary Imhoff', 'Charo', 'Gilbert Gottfried', 'Carol Channing', 'Will Ryan', 'June Foray', 'Kenneth Mars', 'Joe Lynch', 'Danny Mann', 'Loren Lester', 'Kendall Cunningham', 'Tawny Sunshine Glover', 'Michael Nunes']",Gary Goldman
5000000,"['Drama', 'Music']",11326,6.335814,1975-03-19,34251525.0,Tommy,6.5,69.0,1975.0,6.850305,"['Oliver Reed', 'Ann-Margret', 'Roger Daltrey', 'Elton John', 'Eric Clapton', 'Jack Nicholson', 'John Entwistle', 'Keith Moon', 'Paul Nicholas', 'Robert Powell', 'Pete Townshend', 'Tina Turner', 'Arthur Brown', 'Victoria Russell', 'Ben Aris']",Ken Russell
0,['Horror'],28377,3.682167,1981-08-28,0.0,Hell Night,5.6,32.0,1981.0,0.0,"['Linda Blair', 'Vince Van Patten', 'Peter Barton', 'Suki Goodwin', 'Kevin Brophy', 'Jenny Neumann', 'Jimmy Sturtevant']",Tom DeSimone
0,"['Action', 'Adventure', 'Crime', 'Thriller']",10975,12.276235,1991-02-07,0.0,Armour of God II: Operation Condor,7.0,109.0,1991.0,0.0,"['Jackie Chan', 'Carol Cheng', 'Eva Cobo', 'Shôko Ikeda', 'Vincent Lyn', 'Jonathan Isgar', 'Dan Mintz', 'Božidar Smiljanić', 'Nick Brandon', 'Aldo Sambrell', 'Ken Lo', 'Ken Goodman', 'Winston G. Ellis', 'Wayne Archer', 'Bruce Fontaine', 'Steve Tartalia', 'John Ladalski', 'Mark King', 'Chen Chi-Hwa', 'Charles Yeomans', 'Mars', 'Benny Lai Keung-Kuen', 'Chan Chiu-Yung', 'Wan Fat']",Jackie Chan
15000000,"['Adventure', 'Action', 'Comedy']",10974,7.278549,1986-08-16,0.0,Armour of God,6.8,111.0,1986.0,0.0,"['Jackie Chan', 'Alan Tam', 'Rosamund Kwan', 'Lola Forner', 'Božidar Smiljanić', 'Ken Boyle', 'John Ladalski', ""Robert O'Brien"", 'Marcia Chisholm', 'Boris Gregoric', 'Alicia Shonte', 'Vivian Wickliffe', 'Stephanie Evans', 'Linda Denley']",Jackie Chan
70000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",10398,10.876463,1999-09-24,177841558.0,Double Jeopardy,6.2,282.0,1999.0,2.5405936857142857,"['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood', 'Annabeth Gish', 'Benjamin Weir', 'Jay Brazeau', 'John Maclaren', 'Tracy Vilar']",Bruce Beresford
0,"['Comedy', 'Drama', 'History']",2290,9.217935,1999-09-16,0.0,Jakob the Liar,6.1,91.0,1999.0,0.0,"['Robin Williams', 'Armin Mueller-Stahl', 'Hannah Taylor-Gordon', 'Éva Igó', 'István Bálint', 'Justus von Dohnányi', 'Kathleen Gati', 'Bob Balaban', 'Alan Arkin', 'Michael Jeter', 'Mark Margolis', 'Liev Schreiber']",Peter Kassovitz
0,"['Comedy', 'Drama', 'Romance']",24071,8.102656,1999-09-24,0.0,Mumford,6.3,27.0,1999.0,0.0,"['Loren Dean', 'Hope Davis', 'Jason Lee', 'Alfre Woodard', 'Zooey Deschanel', 'Mary McDonnell', 'Pruitt Taylor Vince', 'Martin Short', 'David Paymer', 'Jane Adams', 'Dana Ivey', 'Kevin Tighe', 'Ted Danson', 'Elisabeth Moss', 'Robert Stack', 'Jason Ritter']",Lawrence Kasdan
0,"['Romance', 'Comedy']",62994,0.437857,1998-09-14,0.0,Dog Park,5.8,4.0,1998.0,0.0,"['Natasha Henstridge', 'Luke Wilson', 'Janeane Garofalo', 'Bruce McCulloch', 'Kristin Lehman', 'Amie Carey', 'Gordon Currie', 'Harland Williams', 'Mark McKinney', 'Ron James', 'Albert Schultz', 'Jerry Schaefer', 'Zachary Bennett', 'Kathleen Robertson', 'Peter MacNeill']",Bruce McCulloch
2600000,"['Drama', 'Romance']",60994,4.004968,1999-09-04,614202.0,Guinevere,5.9,9.0,1999.0,0.2362315384615384,"['Sarah Polley', 'Stephen Rea', 'Jean Smart', 'Gina Gershon', 'Paul Dooley', 'Francis Guinan', 'Jasmine Guy', 'Tracy Letts', 'Sandra Oh', 'Carrie Preston', 'Emily Procter']",Audrey Wells
0,['Family'],16112,2.86282,1999-10-01,0.0,The Adventures of Elmo in Grouchland,6.3,14.0,1999.0,0.0,"['Kevin Clash', 'Mandy Patinkin', 'Vanessa Williams', 'Sonia Manzano', 'Roscoe Orman', ""Stephanie D'Abruzzo"", 'Dave Goelz', 'Joey Mazzarino', 'Jerry Nelson', 'Carmen Osbahr', 'Martin P. Robinson', 'David Rudman', 'Caroll Spinney', 'Steve Whitmire', 'Alison Bartlett', 'Frank Oz', 'Ruth Buzzi', 'Emilio Delgado', 'Loretta Long', 'Bob McGrath', 'Drew Allison', 'Bill Barretta', 'John Boone', 'R. Lee Bryan', 'Leslie Carrara-Rudolph', 'Lisa Consolo', 'Jodi Eichelberger', 'Rowell Gormon', 'Mary Harrison', 'Rob Killen', 'Bruce Lanoil', 'Bob Lynch', 'Ed May', 'Tim Parati', 'Annie Peterle', 'Andy Stone', 'Lisa Sturz', 'Matt Vogel', 'Lucky Yates', 'Fran Brill', 'Kirk R. Thatcher']",Gary Halvorson
0,"['Action', 'Comedy', 'Thriller']",32305,3.106424,1999-01-01,0.0,Simon Sez,3.6,17.0,1999.0,0.0,"['Dennis Rodman', 'Dane Cook', 'John Pinette', 'Ricky Harris', 'Filip Nikolic', 'Natalia Cigliuti', 'Emma Wiklund', 'Jérôme Pradon', 'Xiong Xin-Xin', 'Henry Courseaux', 'Igor De Savitch', 'Clayton Day', 'Jean-Michel Dagory', 'Pierre Madengar']",Kevin Elders
8000000,"['Drama', 'Comedy', 'Romance', 'Family']",14429,4.606395,1999-10-01,22593409.0,Drive Me Crazy,5.8,62.0,1999.0,2.824176125,"['Melissa Joan Hart', 'Stephen Collins', 'Adrian Grenier', 'Susan May Pratt', 'Ali Larter', 'Keri Lynn Pratt', 'Mark Metcalf', 'William Converse-Roberts', 'Faye Grant', 'Kris Park', 'Mark Webber', 'Gabriel Carpenter']",John Schultz
28000000,"['Drama', 'Comedy']",15198,4.512767,1999-10-01,8888143.0,"Mystery, Alaska",6.0,71.0,1999.0,0.3174336785714285,"['Russell Crowe', 'Hank Azaria', 'Mary McCormack', 'Burt Reynolds', 'Colm Meaney', 'Lolita Davidovich', 'Maury Chaykin', 'Ron Eldard', 'Ryan Northcott', 'Michael Buie', 'Kevin Durand', 'Scott Grimes', 'Jason Gray-Stanford', 'Brent Stait', 'Adam Beach', 'Cameron Bancroft', 'Michael McKean', 'Rachel Wilson', 'Beth Littleford', 'Megyn Price', 'Judith Ivey', 'Stephen Hair', 'Mike Myers', 'Terry David Mulligan', 'Betty Linde', 'Matt Clarke', 'Karen Gartner']",Jay Roach
75000000,"['Action', 'Adventure', 'Comedy']",6415,12.287636,1999-09-27,108000000.0,Three Kings,6.6,709.0,1999.0,1.44,"['George Clooney', 'Mark Wahlberg', 'Ice Cube', 'Spike Jonze', 'Cliff Curtis', 'Nora Dunn', 'Jamie Kennedy', 'Saïd Taghmaoui', 'Mykelti Williamson', 'Holt McCallany', 'Judy Greer', 'Jon Sklaroff', 'Liz Stauber', 'Alia Shawkat', 'Sayed Badreya', 'Ali Afshar', 'Dylan Brown']",David O. Russell
1700000,"['Comedy', 'Crime']",24066,2.939685,1999-12-03,1943649.0,"Happy, Texas",5.5,39.0,1999.0,1.1433229411764705,"['Steve Zahn', 'William H. Macy', 'Jeremy Northam', 'Ally Walker', 'Ron Perlman', 'Illeana Douglas', 'M.C. Gainey', 'Mo Gaffney', 'Paul Dooley']",Mark Illsley
0,"['Drama', 'Science Fiction', 'Mystery']",21430,10.255215,1998-09-05,0.0,New Rose Hotel,5.0,24.0,1998.0,0.0,"['Christopher Walken', 'Willem Dafoe', 'Asia Argento', 'Gretchen Mol', 'Annabella Sciorra', 'John Lurie', 'Victor Argo', 'Ryuichi Sakamoto']",Abel Ferrara
0,"['Drama', 'Action', 'Comedy']",10381,10.285949,1999-01-22,0.0,Plunkett & MacLeane,6.1,49.0,1999.0,0.0,"['Jonny Lee Miller', 'Robert Carlyle', 'Liv Tyler', 'Ken Stott', 'Michael Gambon', 'Alan Cumming', 'Alexander Armstrong', 'Ben Miller', 'Tommy Flanagan', 'Iain Robertson', 'David Walliams', 'Matt Lucas', 'Noel Fielding', 'Claire Rushbrook', 'Terence Rigby', 'Nicholas Farrell', 'Tom Ward', 'Stephen Walters', 'Neve McIntosh']",Jake Scott
0,"['Romance', 'Drama', 'Comedy']",171982,0.052377,2012-10-09,0.0,Romance,0.0,0.0,2012.0,0.0,"['Brian Allard', 'Amber Arrigotti', 'Robynn Hayek', 'Rollyn Stafford', 'Michael Cahill', 'Colton Hartill']",Andy Mingo
0,"['Action', 'Adventure', 'Drama', 'Family']",42486,0.832361,1972-07-05,0.0,Napoleon and Samantha,6.6,8.0,1972.0,0.0,"['Michael Douglas', 'Jodie Foster', 'Johnny Whitaker', 'Will Geer', 'Henry Jones', 'Vito Scotti', 'Ellen Corby', 'Mary Wickes', 'Arch Johnson', 'Rex Holman']",Bernard McEveety
0,"['Action', 'War', 'Western']",60285,1.49303,1966-10-01,0.0,Alvarez Kelly,6.6,10.0,1966.0,0.0,"['William Holden', 'Richard Widmark', 'Janice Rule', 'Патрик О’Нил', 'Victoria Shaw', 'Roger C. Carmel', 'Richard Rust', 'Arthur Franz', 'Don Barry', 'Harry Carey, Jr.', 'Duke Hobbie', 'Howard Caine']",Edward Dmytryk
0,"['Comedy', 'Drama', 'Foreign', 'Music']",5622,1.715072,1983-10-06,0.0,And the Ship Sails On,7.0,22.0,1983.0,0.0,"['Freddie Jones', 'Barbara Jefford', 'Fred Williams', 'Peter Cellier', 'Elisa Mainardi', 'Pina Bausch', 'Maurice Barrier', 'Janet Suzman', 'Victor Poletti', 'Norma West', 'Sarah-Jane Varley', 'Fiorenzo Serra']",Federico Fellini
15000000,"['Mystery', 'Horror']",10349,13.412785,1993-04-23,10611160.0,The Dark Half,5.4,91.0,1993.0,0.7074106666666666,"['Timothy Hutton', 'Amy Madigan', 'Michael Rooker', 'Julie Harris', 'Robert Joy', 'Kent Broadhurst', 'Beth Grant', 'Rutanya Alda', 'Tom Mardirosian', 'Larry John Meyers', 'Patrick Brannan', 'Royal Dano', 'Glenn Colerider', 'Chelsea Field', 'Christine Forrest', 'Jeff Monahan', 'Jeff Howell', 'Rik Billock', 'David Early']",George A. Romero
0,"['Action', 'Adventure', 'Animation', 'Family']",42518,2.059715,1939-11-10,0.0,Gulliver's Travels,6.3,26.0,1939.0,0.0,"['Lanny Ross', 'Sam Parker', 'Pinto Colvig', 'Jack Mercer', 'Cal Howard', 'Tedd Pierce', 'Livonia Warren', 'Jessica Dragonette']",Dave Fleischer
7000000,"['Thriller', 'Drama', 'Horror', 'Science Fiction']",29787,8.120652,1988-07-29,5344577.0,Monkey Shines,6.2,58.0,1988.0,0.763511,"['Jason Beghe', 'John Pankow', 'Kate McNeil', 'Joyce Van Patten', 'Christine Forrest', 'Stephen Root', 'Stanley Tucci', 'Tom Quinn', 'Janine Turner', 'William Newman', 'Tudi Wiggins', 'Patricia Tallman', 'David Early']",George A. Romero
300000,"['Horror', 'Science Fiction']",9638,6.609336,1979-03-28,11988469.0,Phantasm,6.5,166.0,1979.0,39.96156333333333,"['Angus Scrimm', 'A. Michael Baldwin', 'Bill Thornbury', 'Reggie Bannister', 'Kathy Lester', 'Terrie Kalbus', 'Lynn Eastman-Rossi', 'Kenneth V. Jones', 'Susan Harper', 'David Arntzen', 'Ralph Richmond', 'Bill Cone']",Don Coscarelli
5000000,"['Horror', 'Mystery', 'Thriller']",10576,6.370495,1983-06-03,34725000.0,Psycho II,6.0,128.0,1983.0,6.945,"['Anthony Perkins', 'Vera Miles', 'Meg Tilly', 'Robert Loggia', 'Dennis Franz', 'Hugh Gillin', 'Claudia Bryar', 'Robert Alan Browne', 'Ben Hartigan', 'Lee Garlington', 'Tim Maier', 'Jill Carroll', 'Tom Holland', 'Oz Perkins', 'Chris Hendrie', 'Sheila K. Adams', 'Bob Hilgenberg', 'George Dickerson', 'Thaddeus Smith', 'Victoria Brown', 'Robert Traynor']",Richard Franklin
0,"['Horror', 'Thriller']",12662,6.345885,1986-06-27,14481606.0,Psycho III,5.4,79.0,1986.0,0.0,"['Anthony Perkins', 'Diana Scarwid', 'Jeff Fahey', 'Roberta Maxwell', 'Hugh Gillin', 'Lee Garlington', 'Robert Alan Browne', 'Gary Bayer', 'Patience Cleveland', 'Juliette Cummins', 'Katt Shea', 'Brinke Stevens']",Anthony Perkins
0,['Drama'],61369,0.577818,1932-10-12,0.0,Rain,5.1,8.0,1932.0,0.0,"['Joan Crawford', 'Walter Huston', 'Matt Moore', 'Guy Kibbee', 'William Gargan', 'Beulah Bondi', 'Kendall Lee', 'Mary Shaw', 'Fred Howard', 'Ben Hendricks Jr.', 'Walter Catlett']",Lewis Milestone
